Word,Seq_num,Word Count,Word Proportion,Average Proportion,Std Dev,Doc Count,Negative,Positive,Uncertainty,Litigious,Strong_Modal,Weak_Modal,Constraining,Complexity,Syllables,Source
NEURAL,49136,13291,5.037816468439217e-07,4.1423981884467164e-07,1.4240926704663215e-05,4264,0,0,0,0,0,0,0,0,2,12of12inf
NEURALGIA,49137,2943,1.1155137962994971e-07,7.34790789580921e-08,3.386956763304595e-06,1159,0,0,0,0,0,0,0,0,3,12of12inf
NEURALGIAS,49138,1,3.790396861364244e-11,3.37032041184128e-11,3.767386609249391e-08,1,0,0,0,0,0,0,0,0,4,12of12inf
NEURALGIC,49139,16,6.064634978182791e-10,7.711708472392436e-10,2.5710414149678427e-07,16,0,0,0,0,0,0,0,0,3,12of12inf
NEURALLY,49140,31,1.1750230270229158e-09,6.252748824761903e-10,2.901908011292087e-07,8,0,0,0,0,0,0,0,0,3,12of12inf
NEURASTHENIA,49141,59,2.236334148204904e-09,2.7531650840344005e-09,6.283052573418256e-07,38,0,0,0,0,0,0,0,0,5,12of12inf
NEURASTHENIAS,49142,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,12of12inf
NEURASTHENIC,49143,6,2.2742381168185466e-10,1.5221178649170032e-10,9.992287403898008e-08,3,0,0,0,0,0,0,0,0,4,12of12inf
NEURASTHENICS,49144,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf
NEURITIC,49145,62,2.3500460540458315e-09,1.2490864090463518e-09,3.2118019039340125e-07,37,0,0,0,0,0,0,0,0,3,12of12inf
NEURITICS,49146,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
NEURITIDES,49147,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
NEURITIS,49148,144,5.4581714803645116e-09,2.7391835620407325e-09,3.708345014992928e-07,108,0,0,0,0,0,0,0,0,3,12of12inf
NEURITISES,49149,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf
NEUROCOGNITIVE,49150,1001,3.794187258225608e-08,2.2198355516466367e-08,1.9164885518162393e-06,476,0,0,0,0,0,0,0,0,5,10K_2016
NEURODEGENERATIVE,49151,21729,8.236153340058366e-07,5.181389494113918e-07,1.3404369656116507e-05,6692,0,0,0,0,0,0,0,0,7,10K_2012
NEUROLOGIC,49152,5602,2.1233803217362496e-07,1.469083764122964e-07,5.421244033814338e-06,2833,0,0,0,0,0,0,0,0,0,10K_2014
NEUROLOGICAL,49153,35720,1.353929758879308e-06,1.0329413886072387e-06,1.658642328073867e-05,12931,0,0,0,0,0,0,0,0,5,12of12inf
NEUROLOGICALLY,49154,716,2.7139241527367987e-08,1.6861482364201062e-08,1.5662182796033927e-06,291,0,0,0,0,0,0,0,0,6,12of12inf
NEUROLOGIES,49155,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf
NEUROLOGIST,49156,908,3.441680350118734e-08,2.384711591768633e-08,1.8107549657833743e-06,542,0,0,0,0,0,0,0,0,4,12of12inf
NEUROLOGISTS,49157,3297,1.2496938451917913e-07,8.273449599172886e-08,4.479747613951284e-06,1513,0,0,0,0,0,0,0,0,4,12of12inf
NEUROLOGY,49158,17629,6.682090626899026e-07,4.4634791904892917e-07,1.3596617897540732e-05,5815,0,0,0,0,0,0,0,0,4,12of12inf
NEUROMUSCULAR,49159,7213,2.7340132561020295e-07,1.6835948634394024e-07,6.09699325127463e-06,2578,0,0,0,0,0,0,0,0,5,10K_2012
NEURON,49160,4162,1.5775631736997985e-07,1.0747394812400911e-07,6.105751141907904e-06,1343,0,0,0,0,0,0,0,0,2,12of12inf
NEURONAL,49161,7204,2.7306018989268017e-07,1.794879662242988e-07,7.068833738247345e-06,2505,0,0,0,0,0,0,0,0,3,12of12inf
NEURONS,49162,9181,3.4799633584185126e-07,1.973759561074317e-07,6.860572922324543e-06,2671,0,0,0,0,0,0,0,0,2,12of12inf
NEUROPATHIC,49163,10511,3.984086140979957e-07,2.7601106000007266e-07,1.0337592235788193e-05,2532,0,0,0,0,0,0,0,0,4,10K_2012
NEUROPATHY,49164,8971,3.4003650243298634e-07,2.5437822068282135e-07,1.0115517143153935e-05,3030,0,0,0,0,0,0,0,0,4,10K_2012
NEUROSCIENCE,49165,13319,5.048429579651037e-07,3.4100545440927873e-07,1.0696913669241794e-05,4699,0,0,0,0,0,0,0,0,4,10K_2010
NEUROSCIENCES,49166,6731,2.551316127384273e-07,2.0240264283771266e-07,1.7686253136029394e-05,1697,0,0,0,0,0,0,0,0,5,10K_2016
NEUROSES,49167,19,7.201754036592064e-10,6.612012386769475e-10,1.995494068706506e-07,19,0,0,0,0,0,0,0,0,3,12of12inf
NEUROSIS,49168,20,7.580793722728488e-10,2.8119360308481045e-10,9.212601705728302e-08,16,0,0,0,0,0,0,0,0,3,12of12inf
NEUROSURGEON,49169,684,2.592631453173143e-08,2.315154743341031e-08,2.239047907572694e-06,411,0,0,0,0,0,0,0,0,4,12of12inf
NEUROSURGEONS,49170,2492,9.445668978519697e-08,6.519771345629285e-08,3.220028390025333e-06,1149,0,0,0,0,0,0,0,0,4,12of12inf
NEUROSURGERIES,49171,78,2.9565095518641103e-09,1.8671287546818017e-09,3.9386491894203776e-07,70,0,0,0,0,0,0,0,0,5,12of12inf
NEUROSURGERY,49172,8868,3.3613239366578116e-07,3.570943366342199e-07,1.7231730607023876e-05,2505,0,0,0,0,0,0,0,0,5,12of12inf
NEUROSURGICAL,49173,4165,1.5787002927582076e-07,1.8225503754973517e-07,1.2254549710608704e-05,1237,0,0,0,0,0,0,0,0,0,10K_2018
NEUROTIC,49174,44,1.6677746190002675e-09,7.691776673092223e-10,2.304828193567875e-07,37,0,0,0,0,0,0,0,0,3,12of12inf
NEUROTICALLY,49175,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,12of12inf
NEUROTICS,49176,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
NEUROTOXICITY,0,2388,9.051467704937815e-08,3.8878378889572114e-08,1.9107502773905973e-06,1042,0,0,0,0,0,0,0,0,0,10K_2023
NEUROTRANSMITTER,49177,2834,1.0741984705106269e-07,7.764889672302058e-08,7.4105856003684865e-06,1265,0,0,0,0,0,0,0,0,5,12of12inf
NEUROTRANSMITTERS,49178,1468,5.56430259248271e-08,4.612505195158278e-08,5.504667022083066e-06,654,0,0,0,0,0,0,0,0,5,12of12inf
NEUROVASCULAR,49179,4107,1.556715990962295e-07,1.1134193840024389e-07,9.574805859299342e-06,881,0,0,0,0,0,0,0,0,5,10K_2018
NEUTER,49180,59555,2.257370850785476e-06,9.257742903695193e-07,8.225212277815544e-06,35019,0,0,0,0,0,0,0,0,2,12of12inf
NEUTERED,49181,47,1.7814865248411947e-09,8.220287124099182e-10,2.1624169927198594e-07,33,0,0,0,0,0,0,0,0,2,12of12inf
NEUTERING,49182,184,6.9743302249102095e-09,6.782791716804475e-09,9.123374590970475e-07,98,0,0,0,0,0,0,0,0,3,12of12inf
NEUTERS,49183,27,1.023407152568346e-09,6.508283053407494e-10,2.0811247322696907e-07,18,0,0,0,0,0,0,0,0,2,12of12inf
NEUTRAL,49184,109955,4.167730868913055e-06,3.0297595426029724e-06,3.73938905424035e-05,48558,0,0,0,0,0,0,0,0,2,12of12inf
NEUTRALISM,49185,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf
NEUTRALISMS,49186,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf
NEUTRALIST,49187,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
NEUTRALISTS,49188,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
NEUTRALITIES,49189,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf
NEUTRALITY,49190,18924,7.172947020445695e-07,3.7519864799042264e-07,7.170244638659569e-06,8121,0,0,0,0,0,0,0,0,4,12of12inf
NEUTRALIZATION,49191,5908,2.2393664656939954e-07,1.5969528194979685e-07,8.700801243927062e-06,2327,0,0,0,0,0,0,0,0,5,12of12inf
NEUTRALIZATIONS,49192,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,12of12inf
NEUTRALIZE,49193,8280,3.1384486012095944e-07,2.540041792569265e-07,5.75981287801235e-06,6071,0,0,0,0,0,0,0,0,3,12of12inf
NEUTRALIZED,49194,1880,7.125946099364779e-08,6.678081888542573e-08,3.2282556898286533e-06,1468,0,0,0,0,0,0,0,0,3,12of12inf
NEUTRALIZER,49195,374,1.4176084261502273e-08,1.362162624221243e-08,1.8152288352615997e-06,186,0,0,0,0,0,0,0,0,4,12of12inf
NEUTRALIZERS,49196,211,7.997737377478556e-09,5.8185633835943065e-09,7.496952073945273e-07,157,0,0,0,0,0,0,0,0,4,12of12inf
NEUTRALIZES,49197,1158,4.3892795654597946e-08,3.5623046802344576e-08,1.9666797560961454e-06,882,0,0,0,0,0,0,0,0,4,12of12inf
NEUTRALIZING,49198,9973,3.780162789838561e-07,2.645948486515116e-07,9.166191061202924e-06,3972,0,0,0,0,0,0,0,0,4,12of12inf
NEUTRALLY,49199,457,1.7322113656434597e-08,1.0468237317685015e-08,8.351426749218132e-07,379,0,0,0,0,0,0,0,0,3,12of12inf
NEUTRALS,49200,1731,6.561176967021507e-08,2.753505908978476e-08,1.6090115021571472e-06,906,0,0,0,0,0,0,0,0,2,12of12inf
NEUTRINO,49201,1664,6.307220377310102e-08,6.851369680451288e-08,1.2156647711576927e-05,134,0,0,0,0,0,0,0,0,3,12of12inf
NEUTRINOS,49202,21,7.959833408864913e-10,1.5970827364545486e-10,1.0702728450536392e-07,3,0,0,0,0,0,0,0,0,3,12of12inf
NEUTRON,49203,4930,1.8686656526525725e-07,1.7888613877033457e-07,1.23704231954185e-05,1446,0,0,0,0,0,0,0,0,2,12of12inf
NEUTRONS,49204,627,2.3765788320753812e-08,1.8164419203678146e-08,1.7306002201275585e-06,318,0,0,0,0,0,0,0,0,2,12of12inf
NEUTROPENIA,49205,8460,3.2066757447141504e-07,1.7255201320699692e-07,6.832340112597387e-06,2664,0,0,0,0,0,0,0,0,5,10K_2012
NEVER,49206,690333,2.6166360364961626e-05,2.206663496140059e-05,6.967205558055973e-05,282027,0,0,0,0,2009,0,0,0,2,12of12inf
NEVERMORE,49207,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
NEVERTHELESS,49208,275070,1.0426244646554627e-05,7.88303582753905e-06,3.216886181123689e-05,164790,0,0,0,0,0,0,0,0,4,12of12inf
NEVI,49209,240,9.096952467274186e-09,4.6661835809964825e-09,8.691955118648431e-07,108,0,0,0,0,0,0,0,0,2,12of12inf
NEVUS,49210,297,1.1257478678251805e-08,1.4209658009475559e-08,2.069248350601303e-06,154,0,0,0,0,0,0,0,0,2,12of12inf
NEW,49211,20816674,0.0007890345579364266,0.0007881560526211776,0.0007159850211503709,1112698,0,0,0,0,0,0,0,0,1,12of12inf
NEWBIE,49212,13,4.927515919773517e-10,4.502737920921589e-10,2.0334759318490487e-07,11,0,0,0,0,0,0,0,0,2,12of12inf
NEWBIES,49213,3,1.1371190584092733e-10,4.739703049550668e-11,3.079769620237697e-08,3,0,0,0,0,0,0,0,0,2,12of12inf
NEWBORN,49214,16674,6.320107726638741e-07,3.7048366382458373e-07,1.709842123250949e-05,3146,0,0,0,0,0,0,0,0,2,12of12inf
NEWBORNS,49215,5907,2.2389874260078591e-07,1.1113726250370394e-07,5.149327267186073e-06,2006,0,0,0,0,0,0,0,0,2,12of12inf
NEWBUILD,49216,13255,5.024171039738305e-07,3.606848168059659e-07,1.621504451781515e-05,1631,0,0,0,0,0,0,0,0,2,10K_2010
NEWBUILDING,49217,5359,2.0312736780050985e-07,1.3473565687483174e-07,1.01112187969529e-05,742,0,0,0,0,0,0,0,0,3,10K_2010
NEWCOMER,49218,1335,5.060179809921266e-08,8.490657695599461e-08,9.238285925353259e-06,503,0,0,0,0,0,0,0,0,3,12of12inf
NEWCOMERS,49219,603,2.285609307402639e-08,2.340939621509952e-08,1.6070470284141402e-06,531,0,0,0,0,0,0,0,0,3,12of12inf
NEWEL,49220,200,7.580793722728489e-09,1.329387582755819e-08,3.1728869993765406e-06,59,0,0,0,0,0,0,0,0,2,12of12inf
NEWELS,49221,5,1.895198430682122e-10,6.970964770874421e-11,4.120793206558846e-08,5,0,0,0,0,0,0,0,0,2,12of12inf
NEWER,49222,87420,3.313564936204622e-06,3.4698005124137484e-06,2.7829847856895288e-05,56584,0,0,0,0,0,0,0,0,2,12of12inf
NEWEST,49223,24708,9.365312565058774e-07,1.176645223108905e-06,1.642608798389826e-05,19129,0,0,0,0,0,0,0,0,2,12of12inf
NEWFANGLED,49224,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
NEWFOUND,49225,377,1.4289796167343201e-08,1.3261129890821636e-08,1.6544183303586621e-06,236,0,0,0,0,0,0,0,0,2,10K_2018
NEWLY,49226,922904,3.4981724249405067e-05,3.58852344848155e-05,9.699987242593974e-05,381060,0,0,0,0,0,0,0,0,2,12of12inf
NEWLYWED,49227,170,6.443674664319215e-09,5.200649322474821e-09,9.964509282646688e-07,57,0,0,0,0,0,0,0,0,3,12of12inf
NEWLYWEDS,49228,105,3.979916704432456e-09,3.326022705561893e-09,5.318898641300185e-07,63,0,0,0,0,0,0,0,0,3,12of12inf
NEWNESS,49229,2185,8.282017142080873e-08,9.477093698562723e-08,3.953343934994722e-06,1617,0,0,0,0,0,0,0,0,2,12of12inf
NEWNESSES,49230,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
NEWS,49231,325735,1.234664921636482e-05,1.2487273193118348e-05,0.00012264278434208836,106503,0,0,0,0,0,0,0,0,1,12of12inf
NEWSBOY,49232,672,2.547146690836772e-08,3.0275464102588144e-08,6.778612403560863e-06,34,0,0,0,0,0,0,0,0,2,12of12inf
NEWSBOYS,49233,34,1.288734932863843e-09,8.540506166638546e-10,2.288571627193995e-07,32,0,0,0,0,0,0,0,0,2,12of12inf
NEWSCAST,49234,1196,4.533314646191636e-08,4.156521824638331e-08,8.24695463076832e-06,579,0,0,0,0,0,0,0,0,2,12of12inf
NEWSCASTER,49235,2,7.580793722728488e-11,3.895628140875598e-11,3.170036135733067e-08,2,0,0,0,0,0,0,0,0,3,12of12inf
NEWSCASTERS,49236,19,7.201754036592064e-10,8.224887288395419e-10,2.5720242693018947e-07,19,0,0,0,0,0,0,0,0,3,12of12inf
NEWSCASTS,49237,1273,4.825175204516683e-08,3.105646813763854e-08,2.1566054922198146e-06,707,0,0,0,0,0,0,0,0,2,12of12inf
NEWSDEALER,49238,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
NEWSDEALERS,49239,44,1.6677746190002675e-09,7.635771263067757e-10,1.984969206868239e-07,23,0,0,0,0,0,0,0,0,3,12of12inf
NEWSGATHERING,49240,621,2.3538364509071955e-08,2.1697762759120493e-08,1.7418092478987373e-06,399,0,0,0,0,0,0,0,0,4,10K_2010
NEWSGIRL,49241,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
NEWSGIRLS,49242,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
NEWSGROUP,49243,261,9.892935808160677e-09,1.021848791145932e-08,1.9759623880381336e-06,139,0,0,0,0,0,0,0,0,2,12of12inf
NEWSGROUPS,49244,486,1.8421328746230225e-08,2.1258318962247497e-08,2.822405548670563e-06,361,0,0,0,0,0,0,0,0,2,12of12inf
NEWSIER,49245,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
NEWSIEST,49246,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
NEWSLETTER,49247,12612,4.780448521552585e-07,6.601110092673449e-07,2.0101252143069918e-05,6128,0,0,0,0,0,0,0,0,3,12of12inf
NEWSLETTERS,49248,14848,5.62798125975363e-07,6.1576356665733e-07,1.517874557938665e-05,8799,0,0,0,0,0,0,0,0,3,12of12inf
NEWSMAN,49249,20,7.580793722728488e-10,1.4284062785823396e-09,5.752042916415948e-07,9,0,0,0,0,0,0,0,0,2,12of12inf
NEWSMEN,49250,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
NEWSPAPER,49251,125786,4.767788596035628e-06,5.16571013599346e-06,0.00010154473694381099,35940,0,0,0,0,0,0,0,0,3,12of12inf
NEWSPAPERMAN,49252,10,3.790396861364244e-10,2.974746962855344e-10,1.3631574392155685e-07,9,0,0,0,0,0,0,0,0,4,12of12inf
NEWSPAPERMEN,49253,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf
NEWSPAPERS,49254,97800,3.7070081304142308e-06,4.214006322478081e-06,9.602271995160618e-05,27225,0,0,0,0,0,0,0,0,3,12of12inf
NEWSPAPERWOMAN,49255,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,12of12inf
NEWSPAPERWOMEN,49256,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,12of12inf
NEWSPRINT,49257,51670,1.958498058266905e-06,2.7398682600436123e-06,8.174837080202882e-05,4273,0,0,0,0,0,0,0,0,2,12of12inf
NEWSPRINTS,49258,8,3.0323174890913953e-10,4.111772094089824e-10,1.8797566521999668e-07,8,0,0,0,0,0,0,0,0,2,12of12inf
NEWSREEL,49259,1,3.790396861364244e-11,2.7477727288190286e-11,3.071494967494199e-08,1,0,0,0,0,0,0,0,0,2,12of12inf
NEWSREELS,49260,35,1.3266389014774855e-09,2.7314656552461632e-09,6.583098275523923e-07,29,0,0,0,0,0,0,0,0,2,12of12inf
NEWSROOM,49261,1853,7.023605384107945e-08,6.757568610521624e-08,4.624707159302941e-06,949,0,0,0,0,0,0,0,0,2,12of12inf
NEWSROOMS,49262,169,6.405770695705573e-09,6.246953909062985e-09,9.159067189751162e-07,134,0,0,0,0,0,0,0,0,2,12of12inf
NEWSSTAND,49263,9550,3.6198290026028534e-07,4.413671051740688e-07,2.2295974693929493e-05,2032,0,0,0,0,0,0,0,0,2,12of12inf
NEWSSTANDS,49264,2357,8.933965402235523e-08,9.093950567854148e-08,4.761729794795091e-06,1160,0,0,0,0,0,0,0,0,2,12of12inf
NEWSWEEKLIES,49265,3,1.1371190584092733e-10,7.401634832946597e-11,4.803018007575563e-08,3,0,0,0,0,0,0,0,0,3,12of12inf
NEWSWEEKLY,49266,69,2.6153738343413285e-09,1.5556763389564817e-09,3.8331734454444914e-07,35,0,0,0,0,0,0,0,0,3,12of12inf
NEWSWIRE,49267,5833,2.2109384892337636e-07,2.1951436927534712e-07,1.724568926834792e-05,3054,0,0,0,0,0,0,0,0,2,10K_2010
NEWSWIRES,49268,1726,6.542224982714686e-08,7.870958153692477e-08,9.015445926357498e-06,412,0,0,0,0,0,0,0,0,2,10K_2010
NEWSWOMAN,49269,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
NEWSWOMEN,49270,2,7.580793722728488e-11,5.3187734073235324e-11,4.2725710077034895e-08,2,0,0,0,0,0,0,0,0,3,12of12inf
NEWSWORTHIER,49271,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
NEWSWORTHIEST,49272,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
NEWSWORTHINESS,49273,9,3.4113571752278197e-10,2.1669064298116553e-10,1.0639647837291599e-07,9,0,0,0,0,0,0,0,0,4,12of12inf
NEWSWORTHINESSES,49274,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,12of12inf
NEWSWORTHY,49275,366,1.3872852512593134e-08,1.3558985947339227e-08,1.1892521986958575e-06,302,0,0,0,0,0,0,0,0,3,12of12inf
NEWSY,49276,465,1.7625345405343734e-08,1.6761371217268877e-08,3.2690466039784413e-06,43,0,0,0,0,0,0,0,0,2,12of12inf
NEWT,49277,580,2.1984301795912616e-08,1.333874014795213e-08,2.4605862252554377e-06,171,0,0,0,0,0,0,0,0,1,12of12inf
NEWTON,49278,41036,1.5554272560294312e-06,1.6886256162325592e-06,4.323831951303507e-05,11428,0,0,0,0,0,0,0,0,2,12of12inf
NEWTONS,49279,245,9.286472310342398e-09,6.578267368664159e-09,1.3242343272181233e-06,91,0,0,0,0,0,0,0,0,2,12of12inf
NEWTS,49280,6,2.2742381168185466e-10,3.906670529744756e-11,2.723511951919622e-08,4,0,0,0,0,0,0,0,0,1,12of12inf
NEXT,49281,3917079,0.00014847283947315792,0.0001582193001060895,0.00023109967285975358,842103,0,0,0,0,0,0,0,0,1,12of12inf
NEXTS,49282,2,7.580793722728488e-11,1.1215273159086462e-11,1.253657360592998e-08,1,0,0,0,0,0,0,0,0,1,12of12inf
NEXUS,49283,32049,1.2147842900986266e-06,1.0269313740857407e-06,3.959527679761906e-05,12686,0,0,0,0,0,0,0,0,2,12of12inf
NEXUSES,49284,8,3.0323174890913953e-10,7.90965247752487e-11,3.184617582829306e-08,8,0,0,0,0,0,0,0,0,3,12of12inf
NIACIN,49285,2526,9.57454247180608e-08,8.257608255378977e-08,1.0886046476013065e-05,579,0,0,0,0,0,0,0,0,3,12of12inf
NIACINS,49286,3,1.1371190584092733e-10,2.9393757584627125e-11,1.9141322195549344e-08,3,0,0,0,0,0,0,0,0,3,12of12inf
NIB,49287,1326,5.0260662381689875e-08,4.811827457596949e-08,5.629478751500055e-06,292,0,0,0,0,0,0,0,0,1,12of12inf
NIBBLE,49288,18,6.822714350455639e-10,5.239951460769307e-10,1.8987878367456313e-07,16,0,0,0,0,0,0,0,0,2,12of12inf
NIBBLED,49289,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,12of12inf
NIBBLER,49290,7,2.653277802954971e-10,1.3396002854731787e-10,8.723650905315331e-08,6,0,0,0,0,0,0,0,0,2,12of12inf
NIBBLERS,49291,16,6.064634978182791e-10,1.3702774597453317e-10,4.873851569513732e-08,15,0,0,0,0,0,0,0,0,2,12of12inf
NIBBLES,49292,9,3.4113571752278197e-10,5.263047262136609e-10,2.432965794646772e-07,9,0,0,0,0,0,0,0,0,2,12of12inf
NIBBLING,49293,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
NIBS,49294,4567,1.7310742465850503e-07,1.9469163126721573e-07,3.508666343151893e-05,119,0,0,0,0,0,0,0,0,1,12of12inf
NICE,49295,8077,3.0615035449239e-07,2.6481624758181873e-07,1.9225647054098334e-05,2923,0,0,0,0,0,0,0,0,1,12of12inf
NICELY,49296,966,3.6615233680778596e-08,5.9485560979478645e-08,4.346400576835583e-06,765,0,0,0,0,0,0,0,0,2,12of12inf
NICENESS,49297,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
NICENESSES,49298,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
NICER,49299,46,1.7435825562275524e-09,2.6573497499698435e-09,6.234577619573169e-07,35,0,0,0,0,0,0,0,0,2,12of12inf
NICEST,49300,12,4.548476233637093e-10,6.618102694579262e-10,2.3691722030036596e-07,12,0,0,0,0,0,0,0,0,2,12of12inf
NICETIES,49301,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
NICETY,49302,2,7.580793722728488e-11,4.714687100893585e-11,3.726634483888673e-08,2,0,0,0,0,0,0,0,0,3,12of12inf
NICHE,49303,98804,3.745063714902328e-06,4.148236164962113e-06,3.493478104611296e-05,55168,0,0,0,0,0,0,0,0,1,12of12inf
NICHED,49304,15,5.685595292046366e-10,1.126943277430108e-09,4.760207699297057e-07,15,0,0,0,0,0,0,0,0,1,10K_2018
NICHES,49305,15987,6.059707462263018e-07,6.406435272373057e-07,1.1942316655242531e-05,10079,0,0,0,0,0,0,0,0,2,12of12inf
NICK,49306,23236,8.807366147065958e-07,1.2240436455172598e-06,4.0478404025544026e-05,6535,0,0,0,0,0,0,0,0,1,12of12inf
NICKED,49307,41,1.55406271315934e-09,6.518958613465801e-10,1.663048666291541e-07,37,0,0,0,0,0,0,0,0,1,12of12inf
NICKEL,49308,67827,2.570912479157526e-06,2.5561361009901464e-06,6.0609391037136904e-05,15905,0,0,0,0,0,0,0,0,2,12of12inf
NICKELODEON,49309,5010,1.8989888275434864e-07,1.273847635594734e-07,6.786999967074143e-06,1554,0,0,0,0,0,0,0,0,5,12of12inf
NICKELODEONS,49310,24,9.096952467274186e-10,1.6784083423985579e-09,7.341790319679517e-07,11,0,0,0,0,0,0,0,0,4,12of12inf
NICKELS,49311,405,1.5351107288525187e-08,1.5846992742687038e-08,1.66200460329182e-06,218,0,0,0,0,0,0,0,0,2,12of12inf
NICKER,49312,1,3.790396861364244e-11,2.9157544629693616e-11,3.259267065842176e-08,1,0,0,0,0,0,0,0,0,2,12of12inf
NICKERED,49313,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
NICKERING,49314,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
NICKERS,49315,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
NICKING,49316,26,9.855031839547034e-10,1.9188116945930631e-10,5.828753864246932e-08,16,0,0,0,0,0,0,0,0,2,12of12inf
NICKNACK,49317,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
NICKNACKS,49318,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
NICKNAME,49319,322,1.2205077893592867e-08,9.245695647212941e-09,1.1648515875652296e-06,228,0,0,0,0,0,0,0,0,2,12of12inf
NICKNAMED,49320,163,6.178346884023718e-09,5.150502286190829e-09,6.90658199720425e-07,130,0,0,0,0,0,0,0,0,2,12of12inf
NICKNAMES,49321,128,4.8517079825462324e-09,3.1050099257532408e-09,5.171902594017239e-07,83,0,0,0,0,0,0,0,0,3,12of12inf
NICKNAMING,49322,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
NICKS,49323,410,1.55406271315934e-08,2.603220983671341e-08,7.5089466612895065e-06,229,0,0,0,0,0,0,0,0,1,12of12inf
NICOTINE,49324,29613,1.1224502225557937e-06,1.0130750275728632e-06,4.6764504361339424e-05,3043,0,0,0,0,0,0,0,0,3,12of12inf
NICOTINES,49325,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
NIECE,49326,3262,1.2364274561770165e-07,7.797793554640376e-08,3.7181902799962478e-06,2440,0,0,0,0,0,0,0,0,1,12of12inf
NIECES,49327,1324,5.0184854444462595e-08,2.849798392523743e-08,2.1803332974787033e-06,989,0,0,0,0,0,0,0,0,2,12of12inf
NIFTIER,49328,1,3.790396861364244e-11,3.4692283367108686e-11,3.877947133522738e-08,1,0,0,0,0,0,0,0,0,2,12of12inf
NIFTIEST,49329,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
NIFTY,49330,497,1.8838272400980292e-08,1.4180225412563075e-08,1.8205914458448294e-06,224,0,0,0,0,0,0,0,0,2,12of12inf
NIGGARD,49331,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
NIGGARDLINESS,49332,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf
NIGGARDLINESSES,49333,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,12of12inf
NIGGARDLY,49334,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
NIGGARDS,49335,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
NIGGER,49336,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
